"Estimated Resident Population by Age and Sex (1991+) (Qrtly-Mar/Jun/Sep/Dec)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","As at","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" ","Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" ","0 Years","1 Years","2 Years","3 Years","4 Years","5 Years","6 Years","7 Years","8 Years","9 Years","10 Years","11 Years","12 Years","13 Years","14 Years","15 Years","16 Years","17 Years","18 Years","19 Years","20 Years","21 Years","22 Years","23 Years","24 Years","25 Years","26 Years","27 Years","28 Years","29 Years","30 Years","31 Years","32 Years","33 Years","34 Years","35 Years","36 Years","37 Years","38 Years","39 Years","40 Years","41 Years","42 Years","43 Years","44 Years","45 Years","46 Years","47 Years","48 Years","49 Years","50 Years","51 Years","52 Years","53 Years","54 Years","55 Years","56 Years","57 Years","58 Years","59 Years","60 Years","61 Years","62 Years","63 Years","64 Years","65 Years","66 Years","67 Years","68 Years","69 Years","70 Years","71 Years","72 Years","73 Years","74 Years","75 Years","76 Years","77 Years","78 Years","79 Years","80 Years","81 Years","82 Years","83 Years","84 Years","85 Years","86 Years","87 Years","88 Years","89 Years","90 Years and over","0 Years","1 Years","2 Years","3 Years","4 Years","5 Years","6 Years","7 Years","8 Years","9 Years","10 Years","11 Years","12 Years","13 Years","14 Years","15 Years","16 Years","17 Years","18 Years","19 Years","20 Years","21 Years","22 Years","23 Years","24 Years","25 Years","26 Years","27 Years","28 Years","29 Years","30 Years","31 Years","32 Years","33 Years","34 Years","35 Years","36 Years","37 Years","38 Years","39 Years","40 Years","41 Years","42 Years","43 Years","44 Years","45 Years","46 Years","47 Years","48 Years","49 Years","50 Years","51 Years","52 Years","53 Years","54 Years","55 Years","56 Years","57 Years","58 Years","59 Years","60 Years","61 Years","62 Years","63 Years","64 Years","65 Years","66 Years","67 Years","68 Years","69 Years","70 Years","71 Years","72 Years","73 Years","74 Years","75 Years","76 Years","77 Years","78 Years","79 Years","80 Years","81 Years","82 Years","83 Years","84 Years","85 Years","86 Years","87 Years","88 Years","89 Years","90 Years and over"
"2000Q4",29180,28510,28880,29040,29370,29970,30000,30940,31180,32000,32050,31100,30300,29880,28830,28440,28000,27780,28050,27680,27330,26490,25010,24460,24440,24080,24800,25090,26550,27580,27670,28140,28020,27800,28550,28530,29490,30590,31000,30680,30100,29350,28800,27850,27920,26650,26280,24970,25190,24940,24590,24470,24560,24350,22900,20220,18960,17530,17860,18300,17870,16160,15090,14510,13840,13140,13250,12440,12530,12530,12590,11830,11540,10910,10410,9720,8980,8200,7390,6840,6400,4880,4260,3740,3560,2990,2680,2120,1730,1340,3650,27580,27220,27140,27770,27660,27950,28370,29010,29050,30230,30780,29790,29160,28110,27550,27100,27020,26860,26950,26870,26760,26250,25300,24590,24660,24670,26020,27220,28540,29990,30180,30620,30600,30320,30280,30280,31500,32350,32890,32600,32040,30620,29890,29090,28520,27780,27000,25880,25800,24720,25270,24360,24740,24750,22790,20660,19160,17610,18160,18670,18120,16630,15640,15030,14720,13580,13560,13160,13210,13380,13400,12820,12760,12080,12130,11710,11510,10660,10490,10010,10020,7740,7380,6880,6590,5800,5430,4490,4060,3110,11210
"2001Q1",28830,28920,28440,29360,28730,29900,30090,30610,30760,32040,32190,31260,30370,30220,28950,28550,28300,27850,28220,27860,27700,26550,25090,24270,24280,23690,24320,24920,25860,27510,27570,28060,28070,27750,28290,28510,29030,30210,30850,30810,30180,29520,28820,28070,27750,27020,26090,25380,25030,24950,24580,24470,24350,24270,23830,20540,19060,18240,17150,18390,18230,16390,15050,14700,13920,13280,13190,12500,12500,12480,12570,11900,11390,10990,10500,9810,9100,8250,7380,6990,6380,5160,4340,3720,3590,2980,2740,2170,1770,1360,3730,27510,27500,26780,27910,27380,27790,28440,28650,28810,29900,30940,29990,29220,28640,27480,27310,27200,26970,27080,26930,26970,26360,25410,24370,24460,24170,25670,26820,28150,29600,30340,30410,30680,30160,30430,30240,30960,31970,33060,32540,32190,30830,30150,29190,28480,28080,27100,26120,25720,25000,24980,24530,24540,24540,24070,20740,19340,18230,17510,18840,18470,16640,16000,15050,14730,13920,13510,13100,13350,13010,13500,13010,12600,12160,12070,11770,11580,10740,10410,10170,9770,8410,7290,6760,6710,5840,5440,4550,4070,3310,11350
"2001Q2",28500,28970,28350,29390,28750,29710,30070,30250,31090,31560,32230,31620,30490,30150,29280,28730,28380,28160,28240,27970,27760,26640,25380,24220,24020,23520,23840,24630,25500,27110,27730,27880,27990,27850,28130,28240,28830,30050,30580,30880,30360,29620,29320,27970,27750,27210,26200,25710,24920,24890,24590,24500,24250,24240,24420,20530,19490,18850,16690,18400,18250,16990,15130,14770,14090,13310,13140,12590,12430,12340,12550,11900,11360,11190,10450,9770,9270,8250,7520,7040,6280,5510,4390,3700,3540,3020,2650,2270,1750,1390,3780,27320,27560,26660,27720,27790,27490,28380,28440,29000,29490,30750,30430,29330,28860,27620,27510,27250,27210,27060,27110,27180,26310,25680,24240,24200,23810,25230,26520,27650,29420,30600,30040,30450,30450,30520,30100,30680,31820,32630,32860,32380,31070,30610,29170,28630,28120,27250,26530,25580,25270,24710,24890,24290,24550,24650,20780,19800,18820,16980,18910,18620,17180,16000,15190,14740,14220,13400,13220,13290,13000,13420,13080,12540,12390,11890,11650,11670,10830,10330,10220,9530,9050,7130,6800,6600,5900,5430,4700,3960,3480,11440
"2001Q3",28170,29150,28290,29220,28890,29460,30110,30130,30970,31600,32030,31960,30830,30400,29580,28860,28730,28200,28580,28340,28010,26830,25970,24370,23970,23630,23750,24450,25090,26860,27950,27800,28050,27940,28000,28390,28730,29730,30630,31010,30500,29920,29330,28290,27930,27520,26490,26030,24840,24990,24770,24400,24310,24280,24490,21370,19870,18770,16990,18270,18200,17410,15580,14860,14160,13500,13080,12830,12250,12260,12440,12060,11400,11130,10480,9910,9180,8450,7580,6990,6380,5840,4250,3760,3450,3090,2560,2310,1720,1410,3740,27310,27560,26860,27620,27770,27580,28270,28360,29130,29210,30670,30750,29450,29110,28040,27740,27420,27460,27440,27290,27490,26490,25780,24640,24210,23950,25040,26080,27570,29150,30540,30170,30750,30360,30550,30300,30590,31560,32720,32840,32760,31400,30680,29520,28910,28330,27600,26750,25720,25400,24780,25030,24250,24470,24850,21510,20260,18880,17240,18520,18700,17670,16300,15410,14790,14520,13290,13270,13220,12970,13350,13130,12620,12300,11930,11730,11460,11060,10190,10220,9520,9560,6910,6830,6470,5950,5360,4760,3960,3510,11460
"2001Q4",28190,29180,28550,28860,29050,29480,30080,30070,31030,31330,32080,32260,31210,30370,30010,29010,28730,28390,28550,28810,28050,27240,26250,24630,24020,23980,23830,24610,25140,26880,27970,27900,28240,28120,27950,28680,28720,29610,30620,31070,30700,30170,29360,28840,27860,27980,26670,26230,24940,25120,24790,24480,24310,24380,24250,22800,20170,18870,17440,17760,18180,17770,16040,14950,14380,13660,12970,13060,12200,12280,12220,12250,11450,11120,10500,9940,9290,8590,7740,6930,6400,5950,4470,3840,3360,3140,2600,2330,1770,1420,3800,27340,27640,27270,27190,27820,27760,28110,28520,29130,29200,30360,30970,29900,29310,28310,27830,27510,27550,27550,27650,27320,26910,26110,25110,24420,24470,24710,26200,27570,29070,30530,30530,30780,30740,30510,30460,30500,31700,32560,33030,32690,32150,30680,29920,29140,28580,27780,26940,25810,25720,24660,25200,24280,24640,24690,22760,20650,19130,17590,18130,18630,18070,16580,15590,14950,14650,13490,13450,13010,13050,13190,13210,12610,12470,11810,11830,11360,11190,10280,10060,9540,9530,7280,6910,6350,6030,5280,4870,3960,3550,11590
"2002Q1",27930,28950,29090,28590,29470,28920,30150,30320,30860,31060,32310,32480,31510,30570,30420,29260,28990,28870,28790,29450,28500,27790,26510,25010,24080,24120,23680,24380,25140,26430,28150,28050,28360,28320,28050,28570,28890,29340,30450,31060,31040,30420,29680,28970,28170,27920,27150,26200,25410,25070,24900,24520,24380,24250,24200,23740,20500,19020,18160,17070,18280,18160,16290,14920,14570,13760,13100,12990,12290,12210,12190,12210,11520,11010,10600,10040,9380,8690,7820,6920,6530,5910,4740,3920,3330,3190,2560,2330,1820,1460,3870,27060,27670,27720,26980,28070,27620,28130,28700,28910,29100,30160,31220,30270,29450,28910,27920,27910,27890,27860,28110,27580,27240,26430,25450,24470,24580,24390,26100,27340,28870,30360,30880,30790,30980,30510,30780,30620,31310,32300,33400,32810,32400,31060,30280,29350,28660,28160,27140,26140,25710,24990,24950,24530,24460,24530,24070,20750,19300,18220,17490,18810,18410,16610,15960,15000,14630,13820,13380,12980,13180,12840,13300,12780,12300,11890,11760,11440,11240,10350,9980,9700,9290,7920,6840,6240,6140,5290,4870,3990,3560,11870
"2002Q2",27860,28660,29210,28620,29530,29020,30030,30410,30570,31440,31930,32610,31900,30770,30360,29600,29090,28960,29170,29470,28790,27970,26660,25460,24190,24050,23690,24130,25040,26130,27850,28380,28230,28350,28250,28500,28670,29180,30410,30900,31220,30640,29930,29550,28160,27990,27430,26370,25830,24990,24920,24560,24490,24190,24200,24360,20490,19450,18780,16620,18340,18170,16880,15020,14630,13930,13130,12940,12370,12160,12070,12200,11550,11000,10770,10000,9360,8850,7790,7080,6560,5830,5040,3980,3280,3150,2620,2250,1910,1450,3960,26990,27520,27850,26960,27950,28050,27900,28760,28820,29400,29850,31080,30780,29620,29140,28040,28130,28010,28150,28130,27900,27460,26440,25780,24400,24490,24250,25740,27140,28450,30320,31290,30550,30940,30920,30960,30560,31110,32270,33090,33210,32690,31330,30820,29410,28840,28290,27370,26610,25610,25260,24730,24920,24250,24560,24660,20810,19780,18790,16970,18870,18570,17140,15950,15130,14690,14100,13260,13080,13120,12830,13190,12840,12250,12120,11600,11330,11290,10450,9900,9770,9070,8520,6670,6310,6030,5360,4850,4120,3480,12040
"2002Q3",27990,28340,29420,28610,29430,29190,29810,30500,30480,31340,32020,32420,32290,31140,30670,29940,29300,29360,29210,29730,29270,28320,26920,26030,24470,24010,23800,24100,24950,25740,27640,28650,28260,28500,28420,28470,28760,29220,30130,31030,31380,30820,30250,29590,28520,28160,27760,26650,26150,24970,25080,24720,24410,24250,24240,24450,21300,19820,18710,16910,18200,18110,17310,15460,14750,14000,13340,12870,12620,11970,12000,12110,11740,11020,10750,10080,9470,8730,7950,7130,6490,5900,5380,3850,3330,3050,2710,2190,1930,1420,3960,26840,27470,27880,27180,27900,28050,27990,28710,28800,29520,29640,31020,31120,29770,29470,28470,28440,28220,28450,28480,28100,27850,26670,25940,24820,24520,24380,25610,26800,28350,30120,31380,30720,31320,30890,31070,30760,31080,32020,33270,33230,33090,31700,30970,29750,29140,28550,27750,26820,25780,25390,24850,25040,24280,24440,24870,21550,20270,18860,17220,18500,18640,17610,16230,15370,14750,14390,13170,13130,13070,12820,13150,12890,12350,12040,11640,11410,11080,10680,9770,9760,9060,9020,6500,6330,5900,5410,4810,4190,3470,12030
"2002Q4",28070,28350,29440,28880,29130,29320,29850,30530,30440,31400,31790,32420,32580,31500,30700,30330,29390,29330,29310,29620,29740,28450,27370,26340,24810,24070,24140,24150,25060,25820,27690,28690,28440,28690,28630,28460,29060,29210,30000,31070,31480,31070,30550,29620,29110,28090,28300,26860,26330,25070,25230,24810,24470,24290,24340,24220,22710,20110,18790,17390,17680,18110,17660,15910,14840,14210,13490,12790,12830,11950,11990,11890,11890,11100,10760,10080,9490,8810,8100,7280,6450,5890,5480,4040,3430,2960,2770,2220,1940,1440,4040,26880,27440,27950,27630,27490,28130,28130,28560,28910,29540,29660,30740,31310,30230,29640,28690,28450,28330,28480,28570,28520,27740,27080,26270,25350,24750,24870,25260,26900,28370,30010,31460,31160,31360,31360,31040,30930,31050,32190,33120,33470,33070,32480,30970,30150,29400,28800,27940,27030,25910,25730,24730,25240,24300,24600,24680,22780,20670,19090,17570,18110,18580,18010,16530,15550,14920,14520,13350,13300,12880,12880,12970,12980,12360,12180,11550,11490,10990,10790,9880,9620,9080,9020,6850,6410,5810,5480,4740,4260,3470,12180
"2003Q1",28510,28060,29260,29430,28890,29750,29320,30560,30740,31270,31530,32690,32840,31840,30950,30770,29730,29600,29700,29940,30440,29060,28060,26750,25280,24250,24380,24010,24950,25880,27260,28920,28660,28850,28850,28580,28970,29370,29780,30880,31540,31400,30800,30000,29290,28420,28230,27310,26330,25530,25170,24910,24480,24350,24200,24160,23690,20440,18960,18080,16990,18240,18060,16130,14860,14420,13590,12910,12770,12070,11930,11850,11880,11170,10660,10180,9590,8930,8230,7370,6450,6030,5450,4320,3520,2940,2800,2230,1950,1490,4150,27030,27110,27990,28090,27320,28340,27950,28590,29110,29320,29630,30580,31580,30610,29820,29330,28510,28740,28780,29030,29090,28150,27490,26680,25700,24810,25040,25030,26840,28250,29850,31370,31580,31450,31680,31120,31240,31130,31810,32850,33920,33230,32720,31320,30510,29630,28880,28300,27280,26230,25770,25040,25000,24550,24430,24520,24070,20780,19270,18220,17460,18800,18360,16550,15900,14950,14540,13670,13210,12840,13010,12640,13090,12510,12030,11610,11430,11100,10820,9960,9560,9220,8780,7440,6380,5720,5550,4760,4290,3480,12430
"2003Q2",28690,27970,29010,29590,28950,29800,29390,30450,30850,31010,31870,32350,32990,32180,31140,30730,30010,29650,29730,30110,30370,29350,28170,26860,25620,24380,24310,24050,24690,25840,27020,28700,29030,28770,28930,28810,28930,29150,29700,30890,31340,31580,31010,30250,29860,28440,28260,27610,26530,25920,25100,24980,24520,24460,24150,24170,24320,20450,19400,18690,16560,18290,18080,16750,14940,14480,13770,12980,12720,12140,11870,11740,11880,11190,10640,10370,9570,8940,8370,7340,6620,6050,5340,4600,3580,2900,2780,2270,1920,1560,4220,27230,27050,27820,28240,27300,28240,28370,28350,29170,29240,29870,30320,31450,31140,29970,29580,28560,28880,28900,29130,29090,28420,27690,26700,26100,24760,25060,24960,26590,28120,29550,31300,32030,31220,31680,31550,31490,31100,31630,32780,33610,33620,33050,31620,31060,29680,29060,28450,27490,26710,25660,25280,24810,24940,24250,24530,24660,20830,19790,18780,16940,18850,18550,17080,15870,15050,14620,13950,13110,12900,12950,12630,12960,12610,11960,11850,11280,11010,10890,10050,9480,9280,8580,8010,6240,5770,5460,4820,4310,3590,12500
"2003Q3",28870,28040,28710,29770,28950,29710,29560,30180,30970,30900,31730,32430,32750,32590,31470,31020,30340,29750,30020,29960,30420,29710,28460,27080,26130,24660,24250,24150,24670,25730,26660,28530,29340,28790,29080,28970,28990,29190,29730,30630,31440,31760,31170,30580,29870,28820,28420,27940,26810,26220,25040,25140,24680,24390,24210,24190,24400,21270,19780,18660,16840,18130,18000,17200,15340,14600,13820,13190,12640,12380,11660,11670,11790,11380,10650,10340,9670,9010,8270,7520,6650,6010,5410,4900,3450,2950,2680,2340,1850,1600,4180,27400,26880,27770,28280,27560,28180,28310,28380,29120,29200,29950,30100,31380,31460,30100,29870,29020,29060,29010,29250,29340,28640,28000,26880,26250,25190,25070,25130,26530,27780,29520,31090,32130,31420,32030,31550,31600,31240,31610,32500,33780,33610,33440,32010,31230,29980,29360,28710,27880,26900,25870,25410,24940,25040,24310,24410,24860,21590,20300,18830,17170,18490,18620,17570,16160,15270,14670,14240,13000,12970,12880,12620,12910,12660,12050,11740,11340,11070,10690,10300,9330,9290,8550,8510,6030,5810,5370,4850,4250,3640,12500
"2003Q4",29150,28060,28660,29740,29220,29370,29610,30160,30960,30810,31740,32140,32660,32850,31740,31000,30660,29740,29860,29910,30130,30130,28540,27410,26370,24960,24240,24510,24600,25750,26680,28430,29300,28950,29200,29160,28950,29460,29700,30430,31470,31820,31370,30860,29810,29350,28300,28520,26970,26380,25130,25260,24740,24450,24200,24310,24170,22620,20110,18720,17320,17580,18010,17530,15770,14730,14050,13320,12550,12610,11640,11680,11550,11560,10720,10350,9670,9030,8370,7650,6800,5980,5400,4970,3610,3060,2590,2420,1870,1610,4250,27640,26890,27680,28270,28010,27790,28340,28440,28990,29260,29920,30030,31030,31580,30520,29980,29180,29030,28970,29140,29340,29080,27920,27220,26550,25730,25270,25550,26140,27800,29390,30910,32180,31830,32020,32010,31510,31350,31510,32590,33550,33850,33400,32760,31220,30310,29610,28960,28070,27110,25990,25760,24790,25260,24300,24560,24690,22810,20680,19040,17540,18100,18540,17980,16440,15440,14820,14390,13180,13130,12690,12680,12730,12730,12090,11890,11240,11170,10620,10390,9460,9160,8560,8490,6380,5900,5290,4910,4230,3700,12650
"2004Q1",29310,28430,28310,29580,29740,29140,29940,29600,30910,31100,31620,31820,32930,33060,32070,31230,31110,30040,29950,30080,30220,30420,28860,27810,26530,25190,24290,24550,24440,25550,26560,27940,29420,29110,29360,29330,29040,29300,29800,30150,31260,31870,31670,31080,30150,29480,28570,28430,27380,26390,25560,25200,24830,24440,24280,24140,24100,23600,20440,18890,18020,16880,18130,17910,15970,14750,14250,13380,12680,12510,11770,11610,11500,11570,10780,10250,9750,9110,8470,7750,6860,6000,5500,4940,3830,3110,2580,2430,1910,1620,4380,28150,26970,27320,28250,28420,27640,28520,28230,29000,29450,29650,30040,30850,31850,30880,30140,29800,29020,29210,29300,29480,29420,28150,27440,26730,26010,25240,25670,25900,27730,29190,30760,32020,32130,32090,32230,31580,31650,31560,32150,33260,34280,33560,32980,31550,30660,29790,29070,28390,27340,26270,25830,25060,25000,24550,24370,24510,24120,20760,19230,18200,17420,18780,18320,16470,15810,14820,14420,13500,13060,12660,12790,12390,12820,12230,11740,11310,11120,10720,10430,9580,9100,8690,8250,6930,5870,5200,4990,4250,3720,12890
"2004Q2",29620,28560,28150,29270,29860,29190,29930,29600,30710,31200,31320,32120,32580,33220,32380,31410,31020,30270,29910,29980,30280,30220,29040,27810,26550,25370,24280,24440,24400,25210,26420,27660,29150,29450,29130,29360,29190,29210,29480,30020,31250,31630,31880,31240,30400,29990,28560,28390,27720,26610,25940,25120,24920,24410,24380,24060,24100,24230,20390,19340,18620,16470,18170,17930,16610,14820,14320,13560,12760,12430,11910,11540,11430,11550,10850,10250,9940,9120,8460,7880,6840,6150,5560,4810,4110,3130,2550,2400,1960,1600,4490,28310,27110,27230,28030,28530,27600,28430,28550,28690,29490,29530,30240,30560,31690,31400,30290,29970,29010,29290,29300,29460,29290,28360,27450,26630,26260,25130,25620,25690,27430,28980,30360,31910,32550,31760,32190,31960,31820,31480,31950,33150,33990,33890,33320,31770,31240,29830,29210,28580,27580,26770,25690,25280,24810,24940,24190,24510,24690,20840,19720,18770,16920,18820,18520,17020,15770,14950,14490,13790,12950,12740,12730,12410,12680,12380,11700,11510,10960,10660,10530,9680,9040,8770,8050,7460,5740,5260,4900,4290,3760,13010
"2004Q3",29790,28710,28200,28940,29990,29210,29820,29670,30430,31290,31140,31970,32630,32980,32770,31740,31340,30550,29930,30150,29980,30170,29360,28020,26660,25680,24500,24270,24440,25140,26250,27210,28940,29730,29060,29440,29300,29310,29400,30040,30920,31700,31990,31380,30730,30000,28950,28480,28080,26860,26220,25080,25110,24560,24310,24120,24120,24320,21180,19720,18590,16760,17990,17860,17070,15210,14480,13620,12980,12380,12160,11370,11350,11420,11000,10280,9910,9220,8500,7780,7030,6170,5520,4890,4380,3040,2570,2340,2020,1540,4470,28340,27270,27050,27970,28510,27830,28350,28440,28680,29400,29480,30270,30390,31580,31680,30390,30360,29340,29340,29280,29550,29440,28580,27750,26750,26350,25490,25590,25750,27300,28580,30230,31680,32590,31920,32490,31960,31910,31590,31940,32800,34130,33840,33650,32160,31400,30090,29450,28820,27980,26940,25890,25390,24940,25010,24280,24360,24880,21570,20280,18780,17140,18470,18550,17540,16070,15180,14550,14070,12840,12810,12660,12410,12650,12410,11780,11410,11020,10710,10320,9920,8900,8790,8030,7880,5540,5270,4800,4270,3720,12990
"2004Q4",29620,28980,28160,28870,29940,29460,29500,29710,30360,31230,30970,31910,32340,32840,32990,31910,31250,30860,29790,30000,29880,29960,29750,28180,27000,25970,24750,24210,24720,25040,26180,27130,28830,29670,29290,29530,29480,29220,29610,29970,30620,31710,32040,31560,31000,29890,29480,28320,28620,27010,26390,25160,25240,24630,24380,24110,24230,24060,22530,20050,18650,17260,17440,17890,17380,15620,14600,13870,13110,12330,12350,11340,11390,11200,11150,10360,9930,9240,8540,7910,7150,6290,5510,4850,4500,3160,2660,2260,2060,1570,4510,28200,27490,27030,27870,28480,28270,27970,28400,28660,29310,29470,30180,30300,31190,31790,30740,30330,29520,29250,29270,29420,29420,29020,27800,27090,26560,26000,25730,26180,26890,28570,30060,31450,32610,32280,32440,32390,31780,31630,31820,32850,33860,34070,33570,32870,31340,30380,29680,29050,28170,27130,26050,25690,24790,25210,24280,24510,24690,22820,20660,19000,17520,18070,18460,17930,16370,15360,14720,14250,13020,12980,12490,12450,12470,12460,11810,11560,10920,10790,10260,9970,9060,8650,8060,7880,5820,5350,4740,4310,3700,13160
"2005Q1",29730,29120,28520,28450,29790,29940,29260,29970,29750,31060,31250,31760,31980,33040,33180,32190,31440,31250,29950,29980,29870,29850,29880,28390,27320,26080,24950,24220,24790,24790,26010,27000,28370,29720,29470,29620,29610,29250,29440,30060,30330,31440,32040,31810,31210,30210,29570,28590,28500,27390,26400,25560,25190,24710,24350,24190,24070,23990,23520,20360,18800,17940,16770,18010,17800,15810,14600,14080,13190,12480,12250,11520,11300,11140,11170,10420,9860,9340,8680,7960,7260,6360,5530,4990,4450,3410,2690,2210,2070,1590,4640,28150,27960,27070,27440,28440,28630,27790,28560,28320,29300,29640,29840,30270,30980,31980,31100,30450,30050,29030,29480,29530,29470,29170,27940,27210,26690,26190,25680,26240,26570,28470,29780,31210,32420,32530,32500,32560,31880,31880,31760,32340,33450,34470,33710,33070,31630,30740,29830,29120,28400,27380,26330,25810,25020,24950,24540,24340,24530,24100,20770,19190,18180,17370,18720,18250,16430,15730,14720,14290,13350,12900,12520,12560,12170,12540,11940,11440,10990,10760,10340,9990,9150,8610,8200,7680,6380,5310,4700,4380,3710,13340
"2005Q2",29570,29370,28680,28260,29480,30050,29320,29950,29700,30870,31350,31450,32240,32650,33360,32470,31600,31130,30220,29840,29820,29900,29660,28460,27260,26060,25040,24220,24640,24780,25700,26840,28010,29430,29810,29400,29700,29420,29350,29710,30200,31440,31770,32010,31370,30480,30060,28610,28410,27750,26600,25890,25110,24850,24320,24300,23960,24010,24150,20280,19250,18520,16360,18040,17790,16460,14660,14160,13370,12590,12180,11640,11230,11100,11150,10430,9870,9490,8690,7970,7390,6360,5680,5070,4310,3690,2740,2220,2040,1650,4730,28190,28070,27190,27320,28180,28700,27740,28520,28600,28940,29710,29730,30480,30720,31820,31620,30590,30200,29000,29430,29560,29410,29050,28060,27230,26590,26410,25530,26210,26400,28100,29590,30810,32310,32900,32150,32530,32240,32030,31700,32150,33290,34190,34030,33420,31860,31320,29890,29220,28580,27600,26800,25650,25250,24770,24940,24140,24530,24670,20820,19710,18710,16870,18760,18460,16950,15690,14870,14380,13610,12810,12590,12530,12190,12410,12070,11390,11160,10600,10270,10070,9230,8540,8230,7510,6860,5200,4750,4300,3750,13540
"2005Q3",29570,29530,28830,28320,29130,30180,29370,29820,29750,30560,31460,31260,32060,32740,33080,32850,31950,31410,30560,29800,30000,29580,29580,28690,27460,26150,25290,24420,24380,24770,25560,26670,27520,29190,30020,29360,29770,29520,29500,29530,30220,31080,31820,32070,31500,30830,30040,28990,28470,28100,26830,26150,25060,25060,24410,24220,23990,23990,24200,21080,19620,18510,16660,17840,17740,16910,15030,14320,13430,12830,12140,11890,11050,11070,11060,10600,9930,9490,8810,8040,7300,6570,5660,5070,4400,3940,2680,2250,1980,1710,4720,28340,28080,27330,27100,28110,28670,27980,28440,28500,28880,29670,29680,30490,30580,31680,31900,30790,30500,29350,29450,29530,29570,29160,28180,27480,26700,26470,25760,26070,26420,27960,29130,30650,32050,32990,32350,32810,32230,32080,31790,32150,32950,34310,33970,33730,32220,31470,30150,29470,28860,27950,26940,25860,25300,24930,24940,24290,24330,24850,21550,20250,18740,17080,18420,18490,17460,15970,15120,14440,13920,12720,12640,12490,12200,12400,12130,11490,11050,10700,10300,9880,9480,8410,8250,7500,7280,5040,4770,4290,3730,13650
"2005Q4",29900,29410,29110,28320,29030,30140,29660,29530,29740,30490,31420,31130,32040,32500,32960,33100,32080,31380,30900,29660,29930,29580,29440,29190,27630,26550,25630,24640,24210,24990,25410,26530,27400,29060,29900,29620,29830,29740,29410,29740,30190,30770,31870,32120,31650,31130,29920,29510,28290,28680,26990,26260,25130,25210,24490,24280,24000,24100,23950,22400,19960,18530,17170,17310,17790,17230,15420,14440,13690,12940,12120,12090,11050,11090,10850,10760,9980,9530,8830,8070,7420,6670,5800,5060,4380,4040,2780,2340,1930,1760,4800,28520,28000,27560,27080,27960,28640,28450,28080,28500,28830,29600,29710,30400,30530,31350,31950,31110,30550,29540,29310,29540,29520,29250,28730,27570,27000,26650,26270,26150,26680,27490,29080,30440,31810,33020,32680,32740,32670,31990,31820,32070,33050,34050,34230,33680,32960,31440,30420,29750,29100,28130,27100,26030,25620,24770,25160,24260,24440,24650,22790,20630,18920,17480,18020,18410,17860,16280,15280,14600,14110,12870,12810,12320,12240,12220,12190,11540,11230,10580,10410,9830,9500,8590,8100,7530,7300,5350,4810,4270,3770,13780
"2006Q1",29850,29530,29270,28660,28570,30020,30150,29350,29990,29880,31270,31420,31930,32130,33180,33340,32430,31620,31230,29970,29970,29570,29400,29360,27810,26910,25840,24820,24280,25000,25160,26410,27240,28570,29940,29810,29950,29950,29510,29610,30280,30520,31620,32200,31860,31360,30250,29630,28580,28550,27380,26320,25510,25160,24600,24240,24070,23950,23880,23360,20230,18720,17830,16650,17900,17640,15620,14440,13910,13030,12270,12010,11250,10970,10800,10800,10010,9500,8930,8210,7490,6780,5890,5060,4550,4010,3000,2370,1910,1770,4930,28700,28000,28060,27150,27490,28650,28820,27940,28700,28510,29620,29870,30090,30570,31210,32170,31480,30680,30020,29190,29790,29620,29280,28960,27720,27160,26860,26540,26220,26790,27230,28960,30170,31660,32840,32920,32850,32870,32100,32060,32040,32600,33670,34690,33870,33140,31740,30760,29930,29210,28370,27340,26300,25770,25010,24910,24520,24270,24510,24070,20750,19130,18140,17340,18680,18190,16350,15650,14600,14170,13180,12740,12350,12330,11920,12290,11660,11110,10630,10370,9940,9520,8680,8070,7660,7080,5840,4800,4210,3830,13910
